dataset,variant,mode,query,n_db,n_relevant,rho,p_at_5,p_at_10,ndcg_at_10
pilot_holdout,plain,abs,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Family,111,7,0.411003861003861,0.2,0.2,0.798214830526303
pilot_holdout,plain,abs,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Friends,111,8,0.4667076167076167,0.8,0.5,0.8508270609493823
pilot_holdout,plain,abs,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Significant_Other,111,1,0.5292997542997544,0.2,0.1,0.8204872167010344
pilot_holdout,plain,abs,Need_for_Cognition_Scale_Need_for_Cognition,112,12,0.45752895752895756,0.4,0.5,0.7536008953757268
pilot_holdout,plain,abs,Pain_Catastrophizing_Scale_Pain_Catastrophizing,109,27,0.36157909368918545,0.8,0.9,0.9038225048162408
pilot_holdout,plain,abs,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Helplessness,111,27,0.3624078624078624,1.0,0.9,0.9098188136622141
pilot_holdout,plain,abs,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Magnification,111,24,0.43380133380133373,0.8,0.9,0.9462777969773537
pilot_holdout,plain,abs,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Rumination,111,21,0.28878553878553875,0.8,0.9,0.926428586100163
pilot_holdout,plain,abs,Penn_State_Worry_Questionnaire_Worry,112,23,0.38288003553490285,0.8,0.8,0.8740290503960408
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being,106,46,0.08555306446330957,0.6,0.4,0.6371402466995257
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_autonomy,111,2,-0.016277641277641277,0.0,0.0,0.2661208213990449
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_environmental_mastery,111,32,0.3359336609336609,0.6,0.5,0.7165111137644182
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_personal_growth,111,18,0.17224464724464725,0.0,0.1,0.5200161774366493
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_positive_relations_with_others,111,20,0.17828185328185325,0.8,0.4,0.7136914008376528
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_purpose_in_life,111,6,0.1368023868023868,0.0,0.0,0.5598496539888093
pilot_holdout,plain,abs,Psychological_Well_Being_Scales_Well_being_self_acceptance,111,29,0.3595208845208845,1.0,0.6,0.8199568227191006
pilot_holdout,plain,abs,Rosenberg_Self_Esteem_Scale_Self_Esteem,112,46,0.4021252605323402,0.6,0.6,0.7501154400418657
pilot_holdout,plain,abs,Satisfaction_with_Life_Scale_Satisfaction_with_Life,112,25,0.5108313117162675,0.8,0.8,0.8008341404161853
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion,106,28,0.3304783736806308,0.8,0.7,0.6043590298286164
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Common_Humanity,111,1,0.29780624780624776,0.0,0.0,0.43092667026131104
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Isolation,111,20,0.4834240084240084,0.8,0.9,0.8796406492637682
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Mindfulness,111,7,0.42598280098280095,0.6,0.3,0.8167052925860341
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Over_Identification,111,21,0.43116005616005615,1.0,0.9,0.9280583709066115
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Judgement,111,17,0.40661635661635664,0.6,0.4,0.827086078902184
pilot_holdout,plain,abs,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Kindness,111,4,0.37498244998244995,0.0,0.0,0.5624430270134739
pilot_holdout,plain,abs,Self_Control_Scale_Self_Control,112,26,0.4426658010728807,0.6,0.6,0.721439180336076
pilot_holdout,plain,abs,Short_Grit_Scale_Grit,110,23,0.2448121182066136,0.6,0.7,0.7287478255668474
pilot_holdout,plain,abs,Short_Grit_Scale_Grit_Consistency_of_Interest,111,11,0.472060372060372,0.4,0.2,0.700495335240963
pilot_holdout,plain,abs,Short_Grit_Scale_Grit_Perseverance_of_Effort,111,29,0.4424008424008424,0.8,0.8,0.9107136994057503
pilot_holdout,plain,abs_cross_instrument,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness,109,24,0.4143730886850153,1.0,0.7,0.8731608051934103
pilot_holdout,plain,abs_cross_instrument,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Attention_impulsivity,109,14,0.36850152905198774,0.6,0.3,0.829094670065507
pilot_holdout,plain,abs_cross_instrument,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Motor_Impulsivity,109,9,0.3762394588082662,1.0,0.5,0.868329984203052
pilot_holdout,plain,abs_cross_instrument,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,109,17,0.4455286813084978,1.0,0.6,0.823121408237856
pilot_holdout,plain,abs_cross_instrument,Behavioral_Activation_System_Scale_behavioral_activation,109,12,0.4923640070429062,0.8,0.5,0.7845718794845986
pilot_holdout,plain,abs_cross_instrument,Behavioral_Activation_System_Scale_behavioral_activation_Drive,109,4,0.5355018070614401,0.2,0.2,0.7370404676049321
pilot_holdout,plain,abs_cross_instrument,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,109,5,0.30766379390232607,0.8,0.5,0.8945291226017408
pilot_holdout,plain,abs_cross_instrument,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,109,10,0.5502733759614494,0.2,0.3,0.7427086169091716
pilot_holdout,plain,abs_cross_instrument,Behavioral_Inhibition_System_Scale_behavioral_inhibition,112,19,0.4490723340280863,1.0,1.0,0.9353886899795083
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_agreeableness,93,16,0.2875473725045507,0.6,0.6,0.797531482517954
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_agreeableness_compassion,93,10,0.19732326698695948,0.8,0.6,0.8339400279861312
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_agreeableness_respectfulness,93,13,0.34473754886455193,0.8,0.7,0.8711352415509175
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_agreeableness_trust,93,6,0.2861746889081197,0.6,0.4,0.685482952672174
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness,93,19,0.47533645668586433,1.0,0.7,0.8435238725890188
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_organization,93,9,0.49195786458177904,0.8,0.5,0.8268938860528929
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_productiveness,93,18,0.4961952791620661,1.0,0.9,0.9237820386366408
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_conscientiousness_responsibility,93,13,0.3319507027543194,0.6,0.5,0.7662809689111264
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_extraversion,93,21,0.291023842917251,0.8,0.5,0.5938728560052767
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_extraversion_assertiveness,93,6,0.31412073647459043,0.4,0.2,0.7075017435601906
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_extraversion_energy_level,93,19,0.4382590791083524,0.8,0.5,0.8560928302217616
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_extraversion_sociability,93,10,0.06570976694219807,0.0,0.1,0.4024168146659444
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_neuroticism,93,29,0.4160723344573423,0.8,0.8,0.8343351055210144
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_anxiety,93,20,0.2785055653367551,0.8,0.5,0.7767862405068833
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_depression,93,30,0.320357494554027,0.4,0.5,0.6031197211696149
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_neuroticism_emotional_volatility,93,17,0.3775476709140282,0.8,0.6,0.863377907311779
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_openness,93,6,0.02287308644922562,0.8,0.4,0.7554984828359894
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_openness_aesthetic_sensitivity,93,6,0.26561427590940284,0.8,0.4,0.8487423420467232
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_openness_creative_imagination,93,5,0.08789651159320817,0.2,0.3,0.5445425607717682
pilot_holdout,plain,abs_cross_instrument,Big_Five_Inventory_2_openness_intellectual_curiosity,93,4,-0.03372027095580555,0.4,0.2,0.6219618277768318
pilot_holdout,plain,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression,108,16,0.4890679927977364,0.6,0.6,0.8907184696774303
pilot_holdout,plain,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Anger,108,12,0.549134489887298,0.6,0.4,0.8815231158298167
pilot_holdout,plain,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Hostility,108,18,0.45903950765478674,0.8,0.7,0.8428493640721333
pilot_holdout,plain,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Physical_aggression,108,6,0.348976344946507,1.0,0.6,0.9501307630983978
pilot_holdout,plain,abs_cross_instrument,Buss_Perry_Aggression_Questionnaire_Aggression_Verbal_aggression,108,7,0.3037526079625025,1.0,0.6,0.8943773742540629
pilot_holdout,plain,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation,110,12,0.10291909924937448,0.4,0.3,0.6831930392971832
pilot_holdout,plain,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation_Reappraisal,110,6,0.35892523048486347,0.2,0.3,0.7354874613892742
pilot_holdout,plain,abs_cross_instrument,Emotion_Regulation_Questionnaire_Emotion_Regulation_Suppression,110,0,0.21880846651488853,0.0,0.0,0.5093697076491677
pilot_holdout,plain,abs_cross_instrument,Hope_Scale_Hope,110,45,0.5395442147735726,1.0,0.8,0.8284039936815463
pilot_holdout,plain,abs_cross_instrument,Hope_Scale_Hope_Agency,110,37,0.5334580618984289,0.8,0.8,0.8562305752710637
pilot_holdout,plain,abs_cross_instrument,Hope_Scale_Hope_Pathways,110,24,0.37374839393188014,0.4,0.4,0.5744350050007586
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness,78,16,0.21278721278721277,0.6,0.6,0.7167727844412626
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_altruism,78,10,0.09965983383704902,0.4,0.4,0.7077110720196297
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_cooperation,78,9,0.2773302646720368,1.0,0.6,0.8886907646154519
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_modesty,78,1,0.346931549463195,0.0,0.0,0.629119335903562
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_morality,78,9,0.3029755055071511,0.2,0.2,0.41863214221328604
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_sympathy,78,5,0.049254542925428996,0.4,0.2,0.5781406013355637
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_agreeableness_trust,78,3,0.4478432959445618,0.4,0.3,0.7810211991217606
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness,78,20,0.571542381668964,0.6,0.8,0.8285289881989754
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_achievement_striving,78,18,0.5020675527004641,0.8,0.7,0.870780835094572
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_cautiousness,78,9,0.4782685668761617,1.0,0.5,0.8994727765672013
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_dutifulness,78,6,0.3694659770609138,0.0,0.0,0.6168240592235272
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_orderliness,78,5,0.4078579648199901,0.6,0.3,0.832725293980848
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_self_discipline,78,13,0.45156109713071735,0.8,0.4,0.7497909989161159
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_conscientiousness_self_efficacy,78,16,0.48393378773125606,1.0,0.7,0.8954314487379109
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion,78,19,0.5729839780472692,0.4,0.6,0.7505627597886125
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_activiity_level,78,10,0.5801413776097321,0.4,0.5,0.848880097400075
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_assertiveness,78,6,0.4380556152708051,0.4,0.4,0.8832989439910199
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_cheerfulness,78,21,0.6644621201583226,0.8,0.9,0.8596531275232101
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_excitement_seeking,78,5,0.5060382655319363,0.8,0.4,0.904087137577998
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_friendliness,78,14,0.3215392202733975,0.2,0.4,0.6425131708479362
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_extraversion_gregariousness,78,3,0.05719596858837365,0.4,0.3,0.6728834798713049
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism,78,35,0.5325181147965957,1.0,1.0,0.8024904982320163
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_anger,78,14,0.5859330542874847,0.6,0.5,0.8334052625623979
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_anxiety,78,20,0.5375510565383982,1.0,1.0,0.903848177407779
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_depression,78,32,0.3907611375965806,0.8,0.9,0.7032387789557156
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_immoderation,78,2,0.23613095764994496,0.2,0.1,0.6947420754700048
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_self_consciousness,78,21,-0.046497805991476876,0.2,0.2,0.4964539019237413
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_neuroticism_vulnerability,78,27,0.4131944005361727,0.8,0.6,0.8415384397212342
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness,78,9,-0.05481859912239659,0.4,0.3,0.676694247874962
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_adventurousness,78,2,0.12333236383869295,0.0,0.1,0.7065197659539079
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_artistic_interests,78,4,0.3215392202733975,0.6,0.4,0.831831564804752
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_emotionality,78,4,0.18850769483680874,0.4,0.2,0.5487335082640017
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_imagination,78,5,0.2438194716675729,0.4,0.2,0.6165350724680709
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_intellect,78,6,0.27672327672327673,0.4,0.3,0.7102778217866826
pilot_holdout,plain,abs_cross_instrument,International_Personality_Item_Pool_120_openness_liberalism,78,1,-0.00013910140492418973,0.0,0.0,0.31699048099133453
pilot_holdout,plain,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy,108,11,0.17877999752303103,0.2,0.3,0.4788824697444742
pilot_holdout,plain,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Empathic_Concern,108,11,0.34583249973801283,0.4,0.4,0.6011135233542116
pilot_holdout,plain,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Fantasy,108,1,0.2724475311288309,0.2,0.1,0.6598321605728933
pilot_holdout,plain,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Personal_Distress,108,19,0.4535615955490773,1.0,0.8,0.9213021018342975
pilot_holdout,plain,abs_cross_instrument,Interpersonal_Reactivity_Index_Brief_Empathy_Perspective_Taking,108,7,0.0784818085684072,0.0,0.0,0.4804865083329684
pilot_holdout,plain,abs_cross_instrument,Life_Orientation_Test_Optimism,112,35,0.2526309495336044,0.6,0.4,0.6702625587963368
pilot_holdout,plain,abs_cross_instrument,Mastery_Scale_Self_Mastery,112,26,0.3688369152970923,0.4,0.6,0.7415552311393169
pilot_holdout,plain,abs_cross_instrument,Mindful_Attention_Awareness_Scale_Mindful_Attention_Awareness,112,20,0.5576758806847303,0.8,0.6,0.8250109168318911
pilot_holdout,plain,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support,109,13,0.5312019275322029,0.2,0.4,0.8125965936233283
pilot_holdout,plain,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Family,109,6,0.3840144564915207,0.2,0.2,0.7466464058242233
pilot_holdout,plain,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Friends,109,6,0.4388935223797609,0.4,0.4,0.8366614320892398
pilot_holdout,plain,abs_cross_instrument,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Significant_Other,109,0,0.5051987767584099,0.0,0.0,0.743182757308541
pilot_holdout,plain,abs_cross_instrument,Need_for_Cognition_Scale_Need_for_Cognition,112,12,0.45752895752895756,0.4,0.5,0.7536008953757268
pilot_holdout,plain,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing,109,27,0.36157909368918545,0.8,0.9,0.9038225048162408
pilot_holdout,plain,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Helplessness,109,25,0.32667037345936434,1.0,0.8,0.8538428816542416
pilot_holdout,plain,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Magnification,109,22,0.4020665369289223,0.8,0.9,0.9286167390605173
pilot_holdout,plain,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Rumination,109,19,0.24892039662681867,0.8,0.7,0.7894818705373488
pilot_holdout,plain,abs_cross_instrument,Penn_State_Worry_Questionnaire_Worry,112,23,0.38288003553490285,0.8,0.8,0.8740290503960408
pilot_holdout,plain,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being,106,46,0.08555306446330957,0.6,0.4,0.6371402466995257
pilot_holdout,plain,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_autonomy,106,2,-0.0374285210469305,0.0,0.0,0.2661208213990449
pilot_holdout,plain,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_environmental_mastery,106,31,0.3540569816358919,0.6,0.5,0.7206308319488699
